,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
4373,48197,48198,2015,7,2,5,2,10.0,10.0,4.0,13.0,82.0,1002.0,16.0,NW,8.94,0.0,0.0
4374,48198,48199,2015,7,2,6,2,12.0,6.0,6.0,14.0,68.0,1003.0,20.0,NW,13.86,0.0,0.0
4375,48199,48200,2015,7,2,7,2,9.0,11.0,7.0,14.0,56.0,1003.0,23.0,NE,1.79,0.0,0.0
4376,48200,48201,2015,7,2,8,2,9.0,15.0,6.0,15.0,50.0,1003.0,26.0,NW,1.79,0.0,0.0
4377,48201,48202,2015,7,2,9,2,7.0,10.0,7.0,14.0,44.0,1003.0,27.0,cv,0.89,0.0,0.0
4378,48202,48203,2015,7,2,10,2,3.0,13.0,5.0,14.0,39.0,1003.0,29.0,NW,1.79,0.0,0.0
4379,48203,48204,2015,7,2,11,2,7.0,8.0,5.0,11.0,30.0,1002.0,30.0,NW,6.71,0.0,0.0
4380,48204,48205,2015,7,2,12,2,9.0,12.0,6.0,10.0,25.0,1002.0,32.0,NW,12.52,0.0,0.0
4381,48205,48206,2015,7,2,13,2,7.0,16.0,6.0,10.0,25.0,1001.0,32.0,NW,18.33,0.0,0.0
4382,48206,48207,2015,7,2,14,2,8.0,7.0,8.0,13.0,29.0,1001.0,33.0,cv,0.89,0.0,0.0
4383,48207,48208,2015,7,2,15,2,7.0,12.0,4.0,9.0,21.0,1000.0,34.0,cv,1.78,0.0,0.0
4384,48208,48209,2015,7,2,16,2,3.0,5.0,3.0,8.0,21.0,1000.0,33.0,NW,4.92,0.0,0.0
4385,48209,48210,2015,7,2,17,2,3.0,3.0,3.0,6.0,17.0,1000.0,34.0,NW,9.84,0.0,0.0
4386,48210,48211,2015,7,2,18,2,5.0,14.0,4.0,8.0,22.0,1001.0,32.0,NW,15.65,0.0,0.0
4387,48211,48212,2015,7,2,19,2,10.0,10.0,7.0,7.0,23.0,1001.0,30.0,NW,20.57,0.0,0.0
4388,48212,48213,2015,7,2,20,2,15.0,14.0,10.0,7.0,29.0,1002.0,26.0,NE,1.79,0.0,0.0
4389,48213,48214,2015,7,2,21,2,21.0,14.0,32.0,11.0,46.0,1003.0,23.0,NE,3.58,0.0,0.0
4390,48214,48215,2015,7,2,22,2,38.0,19.0,30.0,11.0,46.0,1004.0,23.0,NE,6.71,0.0,0.0
4391,48215,48216,2015,7,2,23,2,48.0,20.0,19.0,9.0,40.0,1004.0,23.0,NE,8.5,0.0,0.0
4392,48216,48217,2015,7,3,0,2,22.0,30.0,27.0,10.0,41.0,1005.0,24.0,SE,1.79,0.0,0.0
4393,48217,48218,2015,7,3,1,2,25.0,24.0,31.0,12.0,56.0,1006.0,21.0,SE,3.58,0.0,0.0
4394,48218,48219,2015,7,3,2,2,15.0,22.0,24.0,14.0,72.0,1007.0,19.0,cv,0.89,0.0,0.0
4395,48219,48220,2015,7,3,3,2,16.0,25.0,22.0,14.0,77.0,1007.0,18.0,cv,1.78,0.0,0.0
4396,48220,48221,2015,7,3,4,2,21.0,27.0,33.0,14.0,82.0,1008.0,17.0,SE,0.89,0.0,0.0
4397,48221,48222,2015,7,3,5,2,25.0,30.0,27.0,14.0,82.0,1008.0,17.0,NE,1.79,0.0,0.0
4398,48222,48223,2015,7,3,6,2,31.0,30.0,41.0,14.0,68.0,1009.0,20.0,cv,0.89,0.0,0.0
4399,48223,48224,2015,7,3,7,2,34.0,46.0,45.0,12.0,49.0,1009.0,23.0,cv,1.78,0.0,0.0
4400,48224,48225,2015,7,3,8,2,16.0,19.0,13.0,10.0,38.0,1010.0,25.0,NE,3.13,0.0,0.0
4401,48225,48226,2015,7,3,9,2,12.0,10.0,10.0,10.0,36.0,1010.0,26.0,SE,3.13,0.0,0.0
4402,48226,48227,2015,7,3,10,2,9.0,13.0,9.0,10.0,32.0,1010.0,28.0,cv,0.89,0.0,0.0
4403,48227,48228,2015,7,3,11,2,14.0,13.0,7.0,11.0,34.0,1009.0,28.0,cv,1.78,0.0,0.0
4404,48228,48229,2015,7,3,12,2,19.0,17.0,11.0,9.0,28.0,1009.0,29.0,cv,3.57,0.0,0.0
4405,48229,48230,2015,7,3,13,2,33.0,35.0,19.0,10.0,28.0,1008.0,30.0,SE,3.13,0.0,0.0
4406,48230,48231,2015,7,3,14,2,45.0,39.0,32.0,11.0,29.0,1007.0,31.0,cv,1.79,0.0,0.0
4407,48231,48232,2015,7,3,15,2,45.0,44.0,39.0,10.0,28.0,1007.0,30.0,SE,3.13,0.0,0.0
4408,48232,48233,2015,7,3,16,2,37.0,37.0,35.0,12.0,31.0,1006.0,31.0,SE,7.15,0.0,0.0
4409,48233,48234,2015,7,3,17,2,31.0,36.0,31.0,11.0,29.0,1006.0,31.0,SE,11.17,0.0,0.0
4410,48234,48235,2015,7,3,18,2,27.0,32.0,25.0,11.0,30.0,1006.0,30.0,SE,15.19,0.0,0.0
4411,48235,48236,2015,7,3,19,2,27.0,29.0,27.0,11.0,32.0,1007.0,29.0,SE,19.21,0.0,0.0
4412,48236,48237,2015,7,3,20,2,33.0,36.0,28.0,13.0,41.0,1007.0,27.0,SE,24.13,0.0,0.0
4413,48237,48238,2015,7,3,21,2,34.0,35.0,30.0,14.0,47.0,1008.0,26.0,SE,29.05,0.0,0.0
4414,48238,48239,2015,7,3,22,2,22.0,28.0,23.0,12.0,46.0,1009.0,24.0,SE,32.18,0.0,0.0
4415,48239,48240,2015,7,3,23,2,18.0,18.0,15.0,10.0,41.0,1010.0,24.0,SE,37.1,0.0,0.0
4416,48240,48241,2015,7,4,0,2,21.0,22.0,21.0,11.0,49.0,1010.0,22.0,SE,38.89,0.0,0.0
4417,48241,48242,2015,7,4,1,2,14.0,21.0,15.0,12.0,56.0,1010.0,21.0,SE,39.78,0.0,0.0
4418,48242,48243,2015,7,4,2,2,16.0,17.0,19.0,13.0,64.0,1010.0,20.0,SE,41.57,0.0,0.0
4419,48243,48244,2015,7,4,3,2,16.0,17.0,20.0,14.0,68.0,1010.0,20.0,SE,42.46,0.0,0.0
4420,48244,48245,2015,7,4,4,2,21.0,18.0,30.0,14.0,68.0,1010.0,20.0,SE,45.59,0.0,0.0
4421,48245,48246,2015,7,4,5,2,21.0,27.0,28.0,15.0,72.0,1011.0,20.0,cv,0.89,0.0,0.0
4422,48246,48247,2015,7,4,6,2,25.0,39.0,32.0,15.0,72.0,1010.0,20.0,SE,1.79,0.0,0.0
4423,48247,48248,2015,7,4,7,2,30.0,35.0,31.0,15.0,64.0,1010.0,22.0,SE,3.58,0.0,0.0
4424,48248,48249,2015,7,4,8,2,28.0,30.0,28.0,16.0,64.0,1010.0,23.0,NE,1.79,0.0,0.0
4425,48249,48250,2015,7,4,9,2,30.0,30.0,31.0,15.0,60.0,1010.0,23.0,cv,0.89,0.0,0.0
4426,48250,48251,2015,7,4,10,2,30.0,32.0,31.0,15.0,60.0,1010.0,23.0,SE,1.79,0.0,0.0
4427,48251,48252,2015,7,4,11,2,21.0,22.0,29.0,14.0,53.0,1010.0,24.0,SE,3.58,0.0,0.0
4428,48252,48253,2015,7,4,12,2,18.0,24.0,15.0,13.0,44.0,1009.0,26.0,SE,6.71,0.0,0.0
4429,48253,48254,2015,7,4,13,2,19.0,18.0,17.0,12.0,39.0,1009.0,27.0,cv,1.79,0.0,0.0
4430,48254,48255,2015,7,4,14,2,21.0,19.0,22.0,10.0,36.0,1009.0,26.0,SE,3.13,0.0,0.0
4431,48255,48256,2015,7,4,15,2,27.0,28.0,27.0,10.0,34.0,1009.0,27.0,SE,6.26,0.0,0.0
4432,48256,48257,2015,7,4,16,2,45.0,37.0,31.0,12.0,41.0,1009.0,26.0,cv,0.89,1.2,1.2
4433,48257,48258,2015,7,4,17,2,35.0,38.0,30.0,12.0,44.0,1008.0,25.0,SE,3.13,0.0,0.0
4434,48258,48259,2015,7,4,18,2,60.0,49.0,35.0,14.0,53.0,1008.0,24.0,SE,7.15,0.1,0.1
4435,48259,48260,2015,7,4,19,2,60.0,54.0,36.0,14.0,53.0,1009.0,24.0,SE,8.94,0.0,0.0
4436,48260,48261,2015,7,4,20,2,67.0,57.0,59.0,15.0,60.0,1009.0,23.0,NE,1.79,0.0,0.0
4437,48261,48262,2015,7,4,21,2,70.0,71.0,58.0,15.0,64.0,1010.0,22.0,SE,0.89,0.0,0.0
4438,48262,48263,2015,7,4,22,2,82.0,71.0,64.0,16.0,77.0,1010.0,20.0,SE,1.78,0.0,0.0
4439,48263,48264,2015,7,4,23,2,84.0,71.0,64.0,16.0,82.0,1010.0,19.0,cv,0.89,0.0,0.0
4440,48264,48265,2015,7,5,0,2,59.0,65.0,57.0,16.0,82.0,1010.0,19.0,SE,0.89,0.0,0.0
4441,48265,48266,2015,7,5,1,2,53.0,66.0,53.0,16.0,88.0,1011.0,18.0,cv,0.45,0.0,0.0
4442,48266,48267,2015,7,5,2,2,60.0,68.0,57.0,16.0,93.0,1011.0,17.0,NE,0.89,0.0,0.0
4443,48267,48268,2015,7,5,3,2,73.0,68.0,58.0,15.0,88.0,1010.0,17.0,NE,1.78,0.0,0.0
4444,48268,48269,2015,7,5,4,2,63.0,66.0,56.0,15.0,88.0,1010.0,17.0,NE,3.57,0.0,0.0
4445,48269,48270,2015,7,5,5,2,60.0,65.0,51.0,15.0,88.0,1010.0,17.0,NE,4.46,0.0,0.0
4446,48270,48271,2015,7,5,6,2,66.0,55.0,49.0,15.0,82.0,1011.0,18.0,NE,5.35,0.0,0.0
4447,48271,48272,2015,7,5,7,2,68.0,62.0,56.0,16.0,77.0,1011.0,20.0,NW,0.89,0.0,0.0
4448,48272,48273,2015,7,5,8,2,74.0,73.0,60.0,15.0,64.0,1011.0,22.0,NE,1.79,0.0,0.0
4449,48273,48274,2015,7,5,9,2,81.0,73.0,61.0,15.0,57.0,1011.0,24.0,NE,4.92,0.0,0.0
4450,48274,48275,2015,7,5,10,2,70.0,75.0,58.0,15.0,50.0,1011.0,26.0,cv,1.79,0.0,0.0
4451,48275,48276,2015,7,5,11,2,71.0,77.0,61.0,14.0,42.0,1010.0,28.0,cv,3.58,0.0,0.0
4452,48276,48277,2015,7,5,12,2,76.0,76.0,52.0,13.0,39.0,1010.0,28.0,SE,1.79,0.0,0.0
4453,48277,48278,2015,7,5,13,2,85.0,66.0,59.0,12.0,34.0,1009.0,29.0,cv,3.13,0.0,0.0
4454,48278,48279,2015,7,5,14,2,65.0,68.0,53.0,13.0,35.0,1009.0,30.0,SE,3.13,0.0,0.0
4455,48279,48280,2015,7,5,15,2,74.0,65.0,54.0,14.0,37.0,1008.0,30.0,cv,1.79,0.0,0.0
4456,48280,48281,2015,7,5,16,2,63.0,58.0,49.0,14.0,35.0,1008.0,31.0,SE,3.13,0.0,0.0
4457,48281,48282,2015,7,5,17,2,66.0,61.0,57.0,14.0,37.0,1007.0,30.0,SE,7.15,0.0,0.0
4458,48282,48283,2015,7,5,18,2,74.0,71.0,66.0,14.0,37.0,1007.0,30.0,SE,10.28,0.0,0.0
4459,48283,48284,2015,7,5,19,2,68.0,60.0,54.0,15.0,45.0,1008.0,28.0,SE,13.41,0.0,0.0
4460,48284,48285,2015,7,5,20,2,63.0,57.0,47.0,17.0,54.0,1009.0,27.0,SE,16.54,0.0,0.0
4461,48285,48286,2015,7,5,21,2,58.0,53.0,44.0,17.0,61.0,1009.0,25.0,SE,19.67,0.0,0.0
4462,48286,48287,2015,7,5,22,2,57.0,51.0,44.0,17.0,61.0,1010.0,25.0,SE,22.8,0.0,0.0
4463,48287,48288,2015,7,5,23,2,60.0,56.0,55.0,18.0,69.0,1011.0,24.0,SE,25.93,0.0,0.0
4464,48288,48289,2015,7,6,0,2,71.0,65.0,51.0,17.0,68.0,1011.0,23.0,SE,27.72,0.0,0.0
4465,48289,48290,2015,7,6,1,2,76.0,74.0,60.0,17.0,73.0,1011.0,22.0,cv,0.89,0.0,0.0
4466,48290,48291,2015,7,6,2,2,76.0,76.0,68.0,18.0,82.0,1011.0,21.0,NE,0.89,0.0,0.0
4467,48291,48292,2015,7,6,3,2,68.0,70.0,71.0,18.0,88.0,1011.0,20.0,cv,0.45,0.0,0.0
4468,48292,48293,2015,7,6,4,2,78.0,78.0,81.0,18.0,93.0,1011.0,19.0,cv,0.9,0.0,0.0
4469,48293,48294,2015,7,6,5,2,84.0,95.0,86.0,18.0,88.0,1011.0,20.0,SE,0.89,0.0,0.0
4470,48294,48295,2015,7,6,6,2,120.0,109.0,90.0,18.0,88.0,1011.0,20.0,cv,0.89,0.0,0.0
4471,48295,48296,2015,7,6,7,2,134.0,121.0,91.0,18.0,78.0,1012.0,22.0,SE,3.13,0.0,0.0
4472,48296,48297,2015,7,6,8,2,109.0,108.0,76.0,17.0,64.0,1012.0,24.0,cv,0.89,0.0,0.0
4473,48297,48298,2015,7,6,9,2,82.0,82.0,55.0,17.0,57.0,1012.0,26.0,cv,1.78,0.0,0.0
4474,48298,48299,2015,7,6,10,2,64.0,55.0,46.0,16.0,50.0,1012.0,27.0,SE,1.79,0.0,0.0
4475,48299,48300,2015,7,6,11,2,47.0,54.0,48.0,15.0,45.0,1012.0,28.0,cv,3.13,0.0,0.0
4476,48300,48301,2015,7,6,12,2,54.0,62.0,53.0,14.0,39.0,1011.0,29.0,SE,3.13,0.0,0.0
4477,48301,48302,2015,7,6,13,2,64.0,60.0,51.0,14.0,35.0,1010.0,31.0,SE,4.92,0.0,0.0
4478,48302,48303,2015,7,6,14,2,60.0,63.0,45.0,14.0,35.0,1010.0,31.0,cv,3.13,0.0,0.0
4479,48303,48304,2015,7,6,15,2,61.0,60.0,49.0,15.0,37.0,1009.0,31.0,SE,3.13,0.0,0.0
4480,48304,48305,2015,7,6,16,2,59.0,56.0,52.0,14.0,35.0,1008.0,31.0,SE,4.92,0.0,0.0
4481,48305,48306,2015,7,6,17,2,53.0,48.0,44.0,14.0,35.0,1008.0,31.0,SE,8.05,0.0,0.0
4482,48306,48307,2015,7,6,18,2,53.0,46.0,39.0,15.0,40.0,1008.0,30.0,SE,11.18,0.0,0.0
4483,48307,48308,2015,7,6,19,2,55.0,47.0,42.0,15.0,42.0,1008.0,29.0,SE,14.31,0.0,0.0
4484,48308,48309,2015,7,6,20,2,46.0,44.0,39.0,15.0,45.0,1008.0,28.0,SE,16.1,0.0,0.0
4485,48309,48310,2015,7,6,21,2,45.0,44.0,37.0,16.0,50.0,1009.0,27.0,SE,19.23,0.0,0.0
4486,48310,48311,2015,7,6,22,2,67.0,52.0,54.0,17.0,57.0,1010.0,26.0,SE,22.36,0.0,0.0
4487,48311,48312,2015,7,6,23,2,69.0,69.0,61.0,17.0,61.0,1010.0,25.0,SE,25.49,0.0,0.0
4488,48312,48313,2015,7,7,0,2,65.0,65.0,47.0,18.0,69.0,1010.0,24.0,SE,27.28,0.0,0.0
4489,48313,48314,2015,7,7,1,2,55.0,58.0,53.0,18.0,73.0,1010.0,23.0,SE,29.07,0.0,0.0
4490,48314,48315,2015,7,7,2,2,48.0,69.0,72.0,16.0,68.0,1010.0,22.0,SE,30.86,0.0,0.0
4491,48315,48316,2015,7,7,3,2,67.0,80.0,69.0,17.0,73.0,1010.0,22.0,SE,33.99,0.0,0.0
4492,48316,48317,2015,7,7,4,2,84.0,76.0,66.0,17.0,77.0,1010.0,21.0,SE,35.78,0.0,0.0
4493,48317,48318,2015,7,7,5,2,85.0,80.0,70.0,17.0,77.0,1010.0,21.0,SE,36.67,0.0,0.0
4494,48318,48319,2015,7,7,6,2,85.0,85.0,69.0,18.0,88.0,1010.0,20.0,NE,0.89,0.0,0.0
4495,48319,48320,2015,7,7,7,2,96.0,90.0,73.0,18.0,73.0,1010.0,23.0,cv,0.45,0.0,0.0
4496,48320,48321,2015,7,7,8,2,91.0,97.0,57.0,17.0,61.0,1011.0,25.0,cv,1.34,0.0,0.0
4497,48321,48322,2015,7,7,9,2,96.0,97.0,62.0,17.0,57.0,1010.0,26.0,cv,2.23,0.0,0.0
4498,48322,48323,2015,7,7,10,2,94.0,86.0,54.0,17.0,54.0,1010.0,27.0,SE,1.79,0.0,0.0
4499,48323,48324,2015,7,7,11,2,77.0,76.0,52.0,17.0,48.0,1009.0,29.0,cv,1.79,0.0,0.0
4500,48324,48325,2015,7,7,12,2,69.0,71.0,55.0,16.0,42.0,1009.0,30.0,SE,3.13,0.0,0.0
4501,48325,48326,2015,7,7,13,2,64.0,64.0,51.0,16.0,40.0,1008.0,31.0,cv,1.79,0.0,0.0
4502,48326,48327,2015,7,7,14,2,63.0,58.0,50.0,16.0,36.0,1007.0,33.0,SE,4.02,0.0,0.0
4503,48327,48328,2015,7,7,15,2,59.0,54.0,51.0,17.0,38.0,1007.0,33.0,SE,7.15,0.0,0.0
4504,48328,48329,2015,7,7,16,2,56.0,56.0,49.0,16.0,36.0,1007.0,33.0,SE,11.17,0.0,0.0
4505,48329,48330,2015,7,7,17,2,59.0,53.0,48.0,16.0,38.0,1006.0,32.0,SE,15.19,0.0,0.0
4506,48330,48331,2015,7,7,18,2,54.0,55.0,53.0,16.0,40.0,1006.0,31.0,SE,19.21,0.0,0.0
4507,48331,48332,2015,7,7,19,2,60.0,52.0,46.0,15.0,37.0,1007.0,31.0,SE,22.34,0.0,0.0
4508,48332,48333,2015,7,7,20,2,59.0,56.0,48.0,15.0,42.0,1007.0,29.0,SE,26.36,0.0,0.0
4509,48333,48334,2015,7,7,21,2,65.0,64.0,59.0,15.0,45.0,1008.0,28.0,SE,30.38,0.0,0.0
4510,48334,48335,2015,7,7,22,2,71.0,71.0,61.0,17.0,54.0,1009.0,27.0,SE,33.51,0.0,0.0
4511,48335,48336,2015,7,7,23,2,81.0,77.0,71.0,17.0,57.0,1009.0,26.0,SE,36.64,0.0,0.0
4512,48336,48337,2015,7,8,0,2,93.0,83.0,75.0,17.0,61.0,1009.0,25.0,SE,38.43,0.0,0.0
4513,48337,48338,2015,7,8,1,2,108.0,96.0,79.0,18.0,73.0,1010.0,23.0,NE,0.89,0.0,0.0
4514,48338,48339,2015,7,8,2,2,125.0,104.0,96.0,19.0,78.0,1010.0,23.0,SE,1.79,0.0,0.0
4515,48339,48340,2015,7,8,3,2,136.0,124.0,114.0,19.0,78.0,1010.0,23.0,SE,3.58,0.0,0.0
4516,48340,48341,2015,7,8,4,2,152.0,142.0,130.0,19.0,83.0,1010.0,22.0,SE,5.37,0.0,0.0
4517,48341,48342,2015,7,8,5,2,163.0,160.0,151.0,19.0,83.0,1010.0,22.0,SE,7.16,0.0,0.0
4518,48342,48343,2015,7,8,6,2,182.0,166.0,150.0,20.0,88.0,1011.0,22.0,SE,8.95,0.0,0.0
4519,48343,48344,2015,7,8,7,2,193.0,178.0,149.0,20.0,83.0,1011.0,23.0,SE,10.74,0.0,0.0
4520,48344,48345,2015,7,8,8,2,198.0,186.0,140.0,20.0,73.0,1011.0,25.0,SE,12.53,0.0,0.0
4521,48345,48346,2015,7,8,9,2,196.0,182.0,119.0,21.0,73.0,1011.0,26.0,SE,14.32,0.0,0.0
4522,48346,48347,2015,7,8,10,2,196.0,179.0,120.0,21.0,65.0,1011.0,28.0,SE,16.11,0.0,0.0
4523,48347,48348,2015,7,8,11,2,179.0,164.0,108.0,21.0,58.0,1011.0,30.0,cv,1.79,0.0,0.0
4524,48348,48349,2015,7,8,12,2,152.0,143.0,105.0,20.0,55.0,1010.0,30.0,SE,3.13,0.0,0.0
4525,48349,48350,2015,7,8,13,2,135.0,132.0,98.0,20.0,49.0,1010.0,32.0,cv,1.79,0.0,0.0
4526,48350,48351,2015,7,8,14,2,115.0,115.0,96.0,19.0,43.0,1009.0,33.0,SE,4.02,0.0,0.0
4527,48351,48352,2015,7,8,15,2,121.0,108.0,99.0,20.0,43.0,1009.0,34.0,SE,8.04,0.0,0.0
4528,48352,48353,2015,7,8,16,2,119.0,113.0,95.0,19.0,43.0,1008.0,33.0,SE,12.06,0.0,0.0
4529,48353,48354,2015,7,8,17,2,115.0,107.0,92.0,19.0,43.0,1008.0,33.0,SE,16.08,0.0,0.0
4530,48354,48355,2015,7,8,18,2,108.0,95.0,88.0,18.0,43.0,1009.0,32.0,SE,20.1,0.0,0.0
4531,48355,48356,2015,7,8,19,2,104.0,85.0,73.0,18.0,43.0,1009.0,32.0,SE,24.12,0.0,0.0
4532,48356,48357,2015,7,8,20,2,75.0,56.0,56.0,18.0,48.0,1010.0,30.0,SE,28.14,0.0,0.0
4533,48357,48358,2015,7,8,21,2,60.0,46.0,50.0,17.0,48.0,1011.0,29.0,SE,32.16,0.0,0.0
4534,48358,48359,2015,7,8,22,2,63.0,47.0,52.0,17.0,51.0,1011.0,28.0,SE,35.29,0.0,0.0
4535,48359,48360,2015,7,8,23,2,71.0,59.0,62.0,16.0,54.0,1012.0,26.0,SE,38.42,0.0,0.0
4536,48360,48361,2015,7,9,0,2,71.0,67.0,80.0,17.0,68.0,1012.0,23.0,NW,1.79,0.0,0.0
4537,48361,48362,2015,7,9,1,2,84.0,77.0,75.0,17.0,64.0,1012.0,24.0,SE,0.89,0.0,0.0
4538,48362,48363,2015,7,9,2,2,93.0,74.0,77.0,17.0,64.0,1012.0,24.0,SE,2.68,0.0,0.0
4539,48363,48364,2015,7,9,3,2,95.0,75.0,69.0,17.0,64.0,1013.0,24.0,SE,4.47,0.0,0.0
4540,48364,48365,2015,7,9,4,2,98.0,71.0,74.0,17.0,68.0,1013.0,23.0,SE,6.26,0.0,0.0
4541,48365,48366,2015,7,9,5,2,104.0,86.0,74.0,17.0,68.0,1013.0,23.0,SE,8.05,0.0,0.0
4542,48366,48367,2015,7,9,6,2,107.0,81.0,91.0,18.0,73.0,1013.0,23.0,cv,0.89,0.0,0.0
4543,48367,48368,2015,7,9,7,2,100.0,78.0,68.0,18.0,69.0,1014.0,24.0,cv,1.78,0.0,0.0
4544,48368,48369,2015,7,9,8,2,94.0,78.0,71.0,18.0,61.0,1014.0,26.0,SE,1.79,0.0,0.0
4545,48369,48370,2015,7,9,9,2,100.0,124.0,70.0,17.0,51.0,1014.0,28.0,cv,0.89,0.0,0.0
4546,48370,48371,2015,7,9,10,2,90.0,78.0,63.0,17.0,48.0,1014.0,29.0,cv,1.78,0.0,0.0
4547,48371,48372,2015,7,9,11,2,76.0,61.0,59.0,16.0,40.0,1014.0,31.0,SE,3.13,0.0,0.0
4548,48372,48373,2015,7,9,12,2,75.0,64.0,56.0,17.0,40.0,1013.0,32.0,cv,3.13,0.0,0.0
4549,48373,48374,2015,7,9,13,2,87.0,70.0,61.0,17.0,40.0,1013.0,32.0,SE,4.02,0.0,0.0
4550,48374,48375,2015,7,9,14,2,68.0,62.0,61.0,17.0,38.0,1012.0,33.0,SE,8.04,0.0,0.0
4551,48375,48376,2015,7,9,15,2,71.0,63.0,66.0,17.0,38.0,1011.0,33.0,SE,12.06,0.0,0.0
4552,48376,48377,2015,7,9,16,2,78.0,71.0,70.0,18.0,41.0,1011.0,33.0,SE,16.08,0.0,0.0
4553,48377,48378,2015,7,9,17,2,69.0,51.0,52.0,17.0,38.0,1010.0,33.0,SE,20.1,0.0,0.0
4554,48378,48379,2015,7,9,18,2,55.0,39.0,45.0,15.0,35.0,1010.0,32.0,SE,25.02,0.0,0.0
4555,48379,48380,2015,7,9,19,2,45.0,28.0,32.0,14.0,35.0,1011.0,31.0,SE,28.15,0.0,0.0
4556,48380,48381,2015,7,9,20,2,37.0,21.0,29.0,14.0,37.0,1011.0,30.0,SE,31.28,0.0,0.0
4557,48381,48382,2015,7,9,21,2,28.0,9.0,25.0,14.0,39.0,1012.0,29.0,SE,35.3,0.0,0.0
4558,48382,48383,2015,7,9,22,2,33.0,8.0,24.0,13.0,41.0,1012.0,27.0,SE,37.09,0.0,0.0
4559,48383,48384,2015,7,9,23,2,35.0,25.0,26.0,15.0,50.0,1012.0,26.0,SE,38.88,0.0,0.0
4560,48384,48385,2015,7,10,0,2,26.0,16.0,20.0,15.0,53.0,1012.0,25.0,SE,40.67,0.0,0.0
4561,48385,48386,2015,7,10,1,2,15.0,5.0,13.0,15.0,57.0,1012.0,24.0,cv,0.89,0.0,0.0
4562,48386,48387,2015,7,10,2,2,27.0,8.0,24.0,16.0,60.0,1012.0,24.0,SE,1.79,0.0,0.0
4563,48387,48388,2015,7,10,3,2,25.0,29.0,41.0,17.0,64.0,1012.0,24.0,SE,3.58,0.0,0.0
4564,48388,48389,2015,7,10,4,2,47.0,37.0,45.0,18.0,73.0,1012.0,23.0,SE,6.71,0.0,0.0
4565,48389,48390,2015,7,10,5,2,57.0,44.0,48.0,19.0,78.0,1012.0,23.0,SE,8.5,0.0,0.0
4566,48390,48391,2015,7,10,6,2,64.0,53.0,52.0,20.0,83.0,1012.0,23.0,SE,10.29,0.0,0.0
4567,48391,48392,2015,7,10,7,2,57.0,45.0,44.0,20.0,78.0,1013.0,24.0,SE,13.42,0.0,0.0
4568,48392,48393,2015,7,10,8,2,51.0,43.0,36.0,20.0,69.0,1013.0,26.0,SE,15.21,0.0,0.0
4569,48393,48394,2015,7,10,9,2,55.0,42.0,36.0,19.0,61.0,1013.0,27.0,SE,18.34,0.0,0.0
4570,48394,48395,2015,7,10,10,2,56.0,37.0,32.0,19.0,58.0,1012.0,28.0,SE,21.47,0.0,0.0
4571,48395,48396,2015,7,10,11,2,46.0,24.0,31.0,19.0,51.0,1012.0,30.0,cv,0.89,0.0,0.0
4572,48396,48397,2015,7,10,12,2,45.0,31.0,32.0,17.0,43.0,1011.0,31.0,SE,3.13,0.0,0.0
4573,48397,48398,2015,7,10,13,2,46.0,40.0,33.0,18.0,43.0,1011.0,32.0,SE,6.26,0.0,0.0
4574,48398,48399,2015,7,10,14,2,50.0,41.0,40.0,17.0,38.0,1010.0,33.0,SE,11.18,0.0,0.0
4575,48399,48400,2015,7,10,15,2,55.0,45.0,51.0,17.0,38.0,1009.0,33.0,SE,16.1,0.0,0.0
4576,48400,48401,2015,7,10,16,2,64.0,58.0,56.0,18.0,41.0,1008.0,33.0,SE,21.02,0.0,0.0
4577,48401,48402,2015,7,10,17,2,58.0,52.0,51.0,18.0,41.0,1007.0,33.0,SE,25.04,0.0,0.0
4578,48402,48403,2015,7,10,18,2,63.0,57.0,56.0,18.0,43.0,1007.0,32.0,SE,29.06,0.0,0.0
4579,48403,48404,2015,7,10,19,2,76.0,55.0,65.0,18.0,45.0,1007.0,31.0,SE,33.08,0.0,0.0
4580,48404,48405,2015,7,10,20,2,64.0,50.0,51.0,18.0,48.0,1008.0,30.0,SE,37.1,0.0,0.0
4581,48405,48406,2015,7,10,21,2,83.0,66.0,64.0,19.0,54.0,1008.0,29.0,SE,41.12,0.0,0.0
4582,48406,48407,2015,7,10,22,2,84.0,69.0,69.0,19.0,58.0,1009.0,28.0,SE,44.25,0.0,0.0
4583,48407,48408,2015,7,10,23,2,79.0,61.0,62.0,19.0,61.0,1009.0,27.0,SE,47.38,0.0,0.0
4584,48408,48409,2015,7,11,0,2,82.0,63.0,63.0,19.0,65.0,1009.0,26.0,NE,1.79,0.0,0.0
4585,48409,48410,2015,7,11,1,2,83.0,68.0,61.0,19.0,65.0,1009.0,26.0,NE,3.58,0.0,0.0
4586,48410,48411,2015,7,11,2,2,88.0,67.0,70.0,19.0,69.0,1009.0,25.0,SE,1.79,0.0,0.0
4587,48411,48412,2015,7,11,3,2,96.0,82.0,79.0,19.0,73.0,1009.0,24.0,SE,2.68,0.0,0.0
4588,48412,48413,2015,7,11,4,2,109.0,100.0,101.0,20.0,83.0,1009.0,23.0,SE,3.57,0.0,0.0
4589,48413,48414,2015,7,11,5,2,132.0,119.0,110.0,20.0,83.0,1009.0,23.0,cv,0.89,0.0,0.0
